Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2021-09-22,1105.90673828125,1111.1392587944545,1091.2325487612284,1095.6689260415033,10995912
2021-09-23,1132.9344482421875,1136.1649964932392,1112.731907489886,1113.596411926489,15748397
2021-09-24,1129.6583251953125,1140.009872555042,1124.7897556991463,1139.1453680882425,15192163
2021-09-27,1148.655029296875,1151.134928281977,1126.2912870102596,1131.6149158288965,15373834
2021-09-28,1159.3934326171875,1167.0603586138618,1143.354184437372,1153.0004562253168,18035258
2021-09-29,1150.2022705078125,1169.380959813766,1146.6531442405346,1169.380959813766,9719875
2021-09-30,1146.2890625,1153.2735802131847,1137.6893908621353,1148.9054433620427,13590654
2021-10-01,1148.3138427734375,1155.6395643825463,1135.2550471541776,1138.4173546931033,8958928
2021-10-04,1163.0789794921875,1171.587662580675,1154.38820045178,1161.645680951927,10918552
2021-10-05,1187.2174072265625,1188.4914771861918,1159.0748554855732,1162.6012346483487,13533634
2021-10-06,1164.762451171875,1192.1086164601513,1160.7811333493105,1192.1086164601513,10258881
2021-10-07,1170.472900390625,1182.4624681330135,1168.334326130549,1180.7560859021983,6336665
2021-10-08,1215.450927734375,1221.4343385648037,1174.613532001241,1176.3197940015023,15772493
2021-10-11,1206.9874267578125,1237.632498829578,1203.665891085462,1229.1693106657974,14768666
2021-10-12,1213.8809814453125,1220.7972576970285,1201.800425485858,1203.5068077762007,6682011
2021-10-13,1226.2344970703125,1237.4050535570852,1214.5633873865165,1218.9770173074653,9959762
2021-10-14,1228.7144775390625,1236.47251177523,1222.7083196035724,1228.6917305879201,8623469
2021-10-18,1231.9906005859375,1249.0079672854492,1211.3784935963072,1214.2450907648501,13594479
2021-10-19,1243.024658203125,1251.8974138396732,1232.172677010528,1239.3617971163028,8833409
2021-10-20,1228.7144775390625,1247.9842743668398,1224.6649184645307,1247.9842743668398,12710570
2021-10-21,1193.26904296875,1241.2728114223185,1184.487275783306,1240.999848015025,20831669
2021-10-22,1195.49853515625,1212.5615152599457,1188.2638017444342,1192.1313848923699,11027475
2021-10-25,1183.850341796875,1219.4323525860245,1169.3809932455636,1219.4323525860245,17198417
2021-10-26,1210.8096923828125,1214.3815653473446,1184.464511564794,1190.8119938799573,9750178
2021-10-27,1195.49853515625,1217.9761316670556,1192.1086379430944,1206.6918395131022,9896298
2021-10-28,1182.3941650390625,1200.2989032113676,1178.7086777178667,1192.131424255356,9886181
2021-10-29,1154.0242919921875,1181.2794715076984,1138.303621720808,1181.2794715076984,14233025
2021-11-01,1154.7296142578125,1163.0108284889366,1134.8455291099833,1154.0243384080532,15481114
2021-11-02,1137.89404296875,1159.3706543132414,1135.3687704240997,1158.005596587504,10569130
2021-11-03,1130.06787109375,1146.6302984409235,1119.7845647630193,1140.2828162204378,11989430
2021-11-04,1137.0068359375,1139.7596984467234,1132.9800238081948,1134.3222142818038,1705656
2021-11-08,1138.4173583984375,1146.63033145871,1117.6915164906068,1146.3572476973713,20337183
2021-11-09,1147.4039306640625,1150.679973201881,1131.6377653308825,1139.8052450774455,15682497
2021-11-10,1160.235107421875,1163.920714976533,1139.1908094185892,1145.1287260147478,10253470
2021-11-11,1162.35107421875,1169.6084350981216,1153.7057882040397,1155.7533749476675,10722478
2021-11-12,1179.8917236328125,1182.4626105860948,1163.465776749054,1166.1503984605802,8712341
2021-11-15,1172.9300537109375,1184.03237124433,1169.3809275416072,1183.0312646799675,4803269
2021-11-16,1145.6748046875,1171.6559135252794,1135.255016670807,1170.3136027722971,11337581
2021-11-17,1121.149658203125,1137.0523041547756,1119.7846004549367,1137.0523041547756,10202029
2021-11-18,1125.38134765625,1132.5250946894785,1114.8023291834122,1119.3296951135449,8505625
2021-11-22,1075.5345458984375,1114.3243503421943,1069.7331113718908,1108.4546749722033,24124307
2021-11-23,1085.59033203125,1092.5975959560926,1050.6227346718351,1061.5657022414562,25326999
2021-11-24,1069.915283203125,1096.5334264323562,1066.3434103717225,1082.9285842980569,16820296
2021-11-25,1134.3221435546875,1138.4400635861748,1072.5315589664726,1079.7435455818988,42401936
2021-11-26,1097.7620849609375,1127.3378152568512,1092.7114193284249,1122.8786907081894,15763138
2021-11-29,1110.9119873046875,1137.530255730691,1091.6194414696517,1109.820013179238,24325354
2021-11-30,1094.48583984375,1126.5642137673601,1086.9553960411952,1122.9695939867834,32172299
2021-12-01,1122.5147705078125,1125.699825172228,1103.4496957163708,1107.044315866843,10104610
2021-12-02,1129.7265625,1135.800961053092,1120.0575440347766,1123.7431517479451,12720411
2021-12-03,1095.7825927734375,1136.8474535768446,1092.0287445657639,1136.801959680644,19222481
2021-12-06,1075.011474609375,1103.4042449873536,1072.5316957069635,1099.3091917377637,10332254
2021-12-07,1083.7703857421875,1093.8488493527543,1073.8284038337267,1081.1768723394634,11235122
2021-12-08,1100.2645263671875,1106.4981533356588,1094.8954038300121,1102.994641711683,8744178
2021-12-09,1117.7142333984375,1126.1091818377997,1103.4041151302852,1107.9542272517804,13213547
2021-12-10,1118.851806640625,1122.0596079618992,1105.8383850496557,1110.343003210938,8364414
2021-12-13,1096.4197998046875,1125.7453143246432,1093.8489128488443,1125.4723509045855,12901733
2021-12-14,1082.996826171875,1094.758924705155,1079.925506579218,1082.9285853235253,12991523
2021-12-15,1079.83447265625,1094.3038186187,1074.3287482907106,1084.7485356529048,9366969
2021-12-16,1093.8033447265625,1099.0814796358936,1077.764217447417,1094.6223552854042,9761279
2021-12-17,1064.932861328125,1095.6689246022736,1055.6277943848347,1091.1415595298965,21049821
2021-12-20,1036.2216796875,1054.6495980178693,1022.4574879615027,1054.6495980178693,14325846
2021-12-21,1051.6466064453125,1067.4582657288427,1042.9786937245733,1051.6921003499008,12836561
2021-12-22,1076.6038818359375,1079.2430094666254,1056.5379426212896,1057.8573860824001,17658543
2021-12-23,1076.21728515625,1082.9287192621239,1072.941242613357,1080.19860357355,9072401
2021-12-24,1079.652587890625,1088.3887407376528,1063.6133400712515,1078.3785179602155,7886494
2021-12-27,1078.4923095703125,1082.0186888381238,1068.413845410363,1074.5337382222722,4017223
2021-12-28,1091.30078125,1094.2356191315223,1079.766272622182,1080.9264873926504,6374613
2021-12-29,1093.1663818359375,1100.6740785888855,1083.884061988693,1087.9337410579972,15425312
2021-12-30,1073.4189453125,1094.2812707813944,1067.276305271878,1092.02896140955,29333171
2021-12-31,1077.5367431640625,1084.703115610681,1073.828388538488,1079.7435583793856,9477290
2022-01-03,1093.780517578125,1095.6461284145312,1075.4435886178533,1076.1033704774222,5421611
2022-01-04,1118.4649658203125,1119.7845295836617,1093.8487950722674,1099.2635318209977,10847728
2022-01-05,1123.69775390625,1127.0649046036285,1107.0215901475167,1120.2397357543007,11643813
2022-01-06,1099.5364990234375,1116.5994791465537,1096.1238548571225,1115.3254092772324,14447422
2022-01-07,1108.4093017578125,1118.4422714413886,1097.2842377517782,1106.111498715673,13112115
2022-01-10,1109.3193359375,1117.9646215781718,1099.3318598320666,1115.6895654128748,9246731
2022-01-11,1117.304931640625,1126.1320732620725,1107.9543693940097,1108.4094288062329,16205164
2022-01-12,1147.130859375,1148.8827357783716,1121.604686652831,1124.471284081761,14800442
2022-01-13,1153.5919189453125,1156.185552589028,1141.3521345231045,1147.199063341914,11856712
2022-01-14,1155.2755126953125,1168.1523329319614,1149.2921017722908,1153.455515914101,19930176
2022-01-17,1161.3043212890625,1167.1057561240766,1154.3654186486065,1154.82047798332,8036453
2022-01-18,1147.44921875,1165.8998821993202,1144.696356607209,1162.4418646639435,6215029
2022-01-19,1147.3583984375,1156.6405988874542,1141.6252038335633,1151.1804880553777,9755485
2022-01-20,1127.2696533203125,1142.0575796806486,1117.0545865844654,1137.5529609143537,16494486
2022-01-21,1127.45166015625,1138.5539787102412,1115.689679954786,1115.689679954786,13338594
2022-01-24,1081.97314453125,1139.6914253053906,1071.5988501296624,1126.1547030087693,21868937
2022-01-25,1079.8572998046875,1086.8644436444313,1048.802657948011,1069.0734401117095,24510205
2022-01-27,1063.8636474609375,1072.053874198635,1051.5556205791781,1062.9081551085756,20020431
2022-01-28,1062.83984375,1081.0630398643073,1059.4500666597933,1076.103482458547,14667727
2022-01-31,1085.931884765625,1094.9411228295262,1072.0994499584988,1073.91956734709,12143683
2022-02-01,1082.337158203125,1101.402112704543,1067.9587979070466,1095.6690383601324,13200509
2022-02-02,1084.5439453125,1095.2139504085303,1080.6991087798986,1095.2139504085303,10017691
2022-02-03,1070.529541015625,1092.6886822523618,1068.0042683536662,1088.3887863228124,9572839
2022-02-04,1060.7694091796875,1068.5729364671636,1056.1283095273284,1065.1830393454286,11061241
2022-02-07,1054.308349609375,1072.3723159767667,1048.8026250078512,1065.638135750538,10714467
2022-02-08,1072.031005859375,1073.8283759531457,1051.0776952115107,1060.4737500675897,12060849
2022-02-09,1084.5211181640625,1086.204633140618,1072.918368570495,1078.901658786714,11486225
2022-02-10,1083.406494140625,1090.0723137940836,1076.1490130370194,1090.0723137940836,12464491
2022-02-11,1081.2906494140625,1084.976257286365,1066.5937118273357,1079.857350777376,15943370
2022-02-14,1064.068359375,1071.5305623649283,1052.4427424947037,1064.8418760134352,10719633
2022-02-15,1100.1964111328125,1102.9037798370225,1062.7716573911962,1069.824295697398,11212671
2022-02-16,1097.92138671875,1107.0443589837334,1090.186219274119,1105.6793011160346,10392840
2022-02-17,1111.82177734375,1117.0089242641513,1096.5789142269996,1101.1745201113265,12853252
2022-02-18,1103.1312255859375,1117.6915612787002,1101.1973736454247,1112.2314504381943,6775458
2022-02-21,1091.9832763671875,1109.0917498883975,1085.0216268966433,1097.488880416598,11107193
2022-02-22,1087.023681640625,1090.1633625619224,1067.9814753307442,1070.5977356852184,13494914
2022-02-23,1080.2213134765625,1095.0092390254035,1077.468571284383,1092.5294602510214,7310110
2022-02-24,1026.3931884765625,1064.6825598160908,1020.7738499237835,1048.8025425531248,24846650
2022-02-25,1039.2247314453125,1050.1449523145036,1035.7210994030459,1037.4728552470633,14570089
2022-02-28,1073.62353515625,1077.1726610969984,1020.5919703644313,1020.5919703644313,21297446
2022-03-02,1091.3690185546875,1092.4838597770897,1059.8139450476658,1062.2027357830907,21471786
2022-03-03,1082.1551513671875,1098.785820478749,1078.4013026500006,1092.0288927878125,10186748
2022-03-04,1058.1531982421875,1075.7848524224223,1055.787154408625,1070.643199306108,10805667
2022-03-07,1019.0222778320312,1052.0334004268125,1011.0367738665514,1036.835909210037,17983310
2022-03-08,1017.1793823242188,1021.9570845268837,991.9262347785383,1006.2591006780564,21289374
2022-03-09,1071.1436767578125,1077.0133522040442,1016.5649623830144,1017.4068401715399,20414228
2022-03-10,1088.5025634765625,1094.3039991292935,1073.8284925572511,1092.028942843511,17980493
2022-03-11,1091.6419677734375,1097.0339575128753,1081.1311923906428,1081.1311923906428,12257423
2022-03-14,1100.6058349609375,1103.1312280003071,1080.1985698532058,1086.0682461878607,8340678
2022-03-15,1075.398193359375,1104.7464533796308,1065.1148867530296,1104.7464533796308,15925769
2022-03-16,1093.55322265625,1095.6235563592827,1081.6091471404573,1083.8387095081287,11149828
2022-03-17,1129.2032470703125,1136.3468717821495,1098.8993784397219,1106.9303748135985,21422098
2022-03-21,1122.69677734375,1130.2499690830255,1109.7744623583415,1112.0495186610842,11999466
2022-03-22,1151.70361328125,1153.432622038583,1116.4174402666702,1119.3749045708569,22557065
2022-03-23,1155.366455078125,1167.0375661035232,1147.9953600851836,1147.9953600851836,15462187
2022-03-24,1173.3167724609375,1175.8194185614975,1142.0802732954487,1142.0802732954487,13168266
2022-03-25,1181.1429443359375,1190.3114093068612,1172.5659000566366,1175.0685459381182,14222488
2022-03-28,1193.0189208984375,1196.5679268909805,1176.88868384816,1187.581436439095,9891424
2022-03-29,1193.291748046875,1200.321638726132,1186.3983390664755,1200.321638726132,8684065
2022-03-30,1216.2244873046875,1223.0724028520565,1190.8120505919683,1201.1863453712592,15811550
2022-03-31,1198.843017578125,1214.7457855604305,1196.0447812890177,1212.584463956999,13223718
2022-04-01,1208.443603515625,1212.6752582349072,1193.0415116671982,1199.4116203413212,7922880
2022-04-04,1212.015625,1217.1572786813153,1201.9826544660282,1208.2617761125623,7929162
2022-04-05,1194.8843994140625,1214.836726034793,1192.450114468768,1206.2824277666361,13149870
2022-04-06,1191.6993408203125,1198.72923220727,1177.1617516980632,1177.1617516980632,12257215
2022-04-07,1170.677734375,1185.7613700217532,1168.015859682402,1180.8016922079776,15496499
2022-04-08,1190.1522216796875,1194.4066235414564,1164.8307737717014,1164.8307737717014,15152495
2022-04-11,1187.67236328125,1200.5719293490686,1175.2959770389286,1183.0311432189874,9254209
2022-04-12,1165.3087158203125,1184.214442712084,1162.7378287017318,1177.116189798847,13217742
2022-04-13,1161.0313720703125,1179.664132404293,1158.2330158892628,1171.4284128604863,10354235
2022-04-18,1157.4822998046875,1164.7397805103374,1147.4493300930017,1152.545489452205,9974224
2022-04-19,1201.5955810546875,1213.9719664591003,1160.7583113534643,1163.9206184581967,26141820
2022-04-20,1236.9273681640625,1244.0028730390352,1205.3722941596611,1209.0124078704498,25072240
2022-04-21,1265.888916015625,1269.0284764486553,1243.0927417436083,1251.692532864583,21708633
2022-04-22,1255.287109375,1274.943602182277,1248.6439171934,1255.3326032722164,15054154
2022-04-25,1226.257568359375,1255.1052787532617,1211.9929418363483,1247.8251704716654,17063215
2022-04-26,1262.9542236328125,1271.7587383126895,1232.0361813234292,1233.0826614702617,12227666
2022-04-27,1264.1826171875,1286.7739479010713,1253.580733766915,1253.9448053007873,19338945
2022-04-28,1283.065673828125,1297.239310503393,1267.7089550364747,1278.5610555725848,25614076
2022-04-29,1269.5975341796875,1299.5828338743643,1263.7051102296844,1299.5828338743643,18214862
2022-05-02,1265.13818359375,1276.5362108883514,1254.9458650066724,1256.7432351242765,9467006
2022-05-04,1225.6431884765625,1269.4836653281736,1217.7487926896627,1267.2086090941277,19247660
2022-05-05,1201.6412353515625,1242.18280014838,1197.591676403661,1239.2252151754037,17210669
2022-05-06,1192.42724609375,1209.8769247815503,1180.0963532492094,1188.582409796725,19649948
2022-05-09,1145.856689453125,1181.7116566675552,1140.7150367020854,1171.6330736984112,18083752
2022-05-10,1125.995361328125,1149.6332918929572,1118.4194240193035,1135.2549338699698,19511677
2022-05-11,1114.4609375,1130.6821606199796,1102.0163098457965,1125.0854480941018,16643899
2022-05-12,1091.755859375,1107.8859741719987,1078.378486557952,1104.5416911448524,20490321
2022-05-13,1104.1322021484375,1127.5197990708434,1099.0132956252583,1103.8592387327842,19308778
2022-05-16,1104.4051513671875,1128.8847193240686,1099.6047027471154,1107.7039403213957,13437911
2022-05-17,1150.793701171875,1155.6851383517537,1106.5892723531913,1107.999824091496,16551828
2022-05-18,1154.979736328125,1169.3808421611643,1141.2839062872033,1155.5712773721964,17276788
2022-05-19,1128.361572265625,1143.2177387581737,1122.0824507846328,1130.2499303127915,14699118
2022-05-20,1194.1563720703125,1203.2338502041005,1138.440180194292,1143.2177622581032,21793091
2022-05-23,1186.1710205078125,1207.397297299702,1179.8462844678352,1197.364206197713,15252755
2022-05-24,1190.2432861328125,1200.3217504414995,1181.9848186867473,1186.2164738705715,13527818
2022-05-25,1188.4915771484375,1208.8306025401785,1183.7138745751004,1198.9568604081787,12714544
2022-05-26,1177.1617431640625,1198.911319486633,1159.3707382493358,1194.1336171006558,17882023
2022-05-27,1171.7015380859375,1185.3746228810087,1155.7761439362052,1179.8690179099194,16521973
2022-05-30,1212.51611328125,1216.7021540363792,1180.392243237482,1189.8564191042008,13853398
2022-05-31,1197.8873291015625,1218.886133257268,1190.1749097343077,1201.8686470065388,70620653
2022-06-01,1198.2742919921875,1208.1480337988985,1190.402522676765,1198.638243225424,9776989
2022-06-02,1239.5892333984375,1243.2975879303071,1198.5016232049925,1198.5016232049925,22126569
2022-06-03,1264.7059326171875,1281.9281427980586,1247.642951094485,1248.5530698496407,23939791
2022-06-06,1259.2686767578125,1280.403966122388,1252.1021829834976,1264.9336309179137,11093152
2022-06-07,1261.6346435546875,1269.9840987331656,1252.2159612910536,1260.3378265980741,12358255
2022-06-08,1239.4755859375,1265.3884552322884,1235.949206752914,1261.6346065371608,12479250
2022-06-09,1273.4649658203125,1275.3986973973456,1233.082627965682,1233.082627965682,17278305
2022-06-10,1235.016357421875,1269.4380277636071,1229.2149225576165,1261.2478021770742,18093057
2022-06-13,1211.6513671875,1216.1559851600953,1190.4478410589338,1205.7818119372728,17620803
2022-06-14,1195.8170166015625,1215.7238471836963,1189.151077141205,1205.804612494347,14714312
2022-06-15,1181.34765625,1200.0031636736535,1175.9330397958033,1191.0166743810375,11195535
2022-06-16,1164.8306884765625,1209.8996152953227,1162.1005732041187,1193.4964174203167,17111475
2022-06-17,1178.4810791015625,1194.3382305909047,1163.0562400137392,1164.830742811065,24457187
2022-06-20,1157.118408203125,1190.8120593552974,1147.1308115234453,1185.3063342518615,12066797
2022-06-21,1175.7965087890625,1180.0280429847405,1150.406822198094,1164.83067428948,11720049
2022-06-22,1140.078125,1164.057262227865,1137.985044485591,1163.966274425617,10617206
2022-06-23,1121.581787109375,1148.905326422505,1112.5043100555831,1144.3779613702993,19446323
2022-06-24,1137.552978515625,1142.5352833663696,1122.9697745042265,1128.4300060782193,14240234
2022-06-27,1134.185791015625,1157.9829545073123,1129.135125114688,1157.9829545073123,15474529
2022-06-28,1150.1339111328125,1152.9777615415514,1129.3854414043199,1129.3854414043199,13572847
2022-06-29,1173.999267578125,1181.6663139665932,1137.985067118919,1140.8061704616555,19205146
2022-06-30,1181.052001953125,1190.2659611777156,1167.5608938992502,1173.9310028878358,23112959
2022-07-01,1095.987548828125,1179.3912376535845,1076.1035827419444,1171.6105762032093,81997149
2022-07-04,1098.262451171875,1111.139270756361,1076.6038647303487,1082.45079365179,41857728
2022-07-05,1107.157958984375,1121.5590649917854,1099.8094906293034,1102.4941121326237,17647327
2022-07-06,1097.4207763671875,1111.1166075291421,1086.5687955560873,1101.1746251311279,23943726
2022-07-07,1086.6142578125,1107.1580039571165,1080.6535938667357,1103.813720771296,23301033
2022-07-08,1088.11572265625,1100.2190253242575,1084.0887905138445,1100.2190253242575,19010108
2022-07-11,1102.9036865234375,1105.1331283386687,1078.3785026593284,1081.336087585235,13847467
2022-07-12,1101.333740234375,1110.0927598985188,1093.8487904297283,1093.8487904297283,10778989
2022-07-13,1081.8138427734375,1107.4993634434227,1079.7436294761944,1104.4507905221294,14224132
2022-07-14,1090.7320556640625,1107.4765795757364,1081.540843303509,1086.5687619025882,16970315
2022-07-15,1092.847900390625,1098.8540583216684,1084.33921677306,1098.8540583216684,9603210
2022-07-18,1102.15283203125,1103.4040345430283,1088.525123257814,1101.584037969047,15160908
2022-07-19,1108.909912109375,1113.4145306244031,1092.1653876854057,1092.1653876854057,16439888
2022-07-20,1138.89501953125,1156.8679986086788,1131.2735877067614,1155.730530749646,23924246
2022-07-21,1131.29638671875,1137.5301345200253,1122.6512213878611,1134.8000189659344,16523230
2022-07-22,1138.940673828125,1144.9468316984942,1135.2550660118313,1137.5301221641155,10969995
2022-07-25,1101.31103515625,1122.7194053701078,1093.3938930172108,1122.7194053701078,23110452
2022-07-26,1101.8116455078125,1112.003964591019,1097.193292295004,1101.629669898458,11303288
2022-07-27,1100.76513671875,1104.3141424256505,1092.938861823789,1101.1063409773997,8655086
2022-07-28,1118.0101318359375,1122.9469424061926,1101.5841851617515,1108.4093537574902,12496073
2022-07-29,1141.8299560546875,1145.3108414909532,1121.1497270683567,1126.018296934473,15130683
2022-08-01,1171.5877685546875,1177.4574449449278,1140.9881839019702,1146.2435722402156,15700044
2022-08-02,1176.0467529296875,1186.580275301345,1165.535977507085,1170.5184018297261,13917913
2022-08-03,1185.920654296875,1187.5814225116324,1168.2207573838157,1183.0313099580328,14250977
2022-08-04,1170.2454833984375,1191.1078085473182,1153.4555848310504,1187.5814291745087,14467127
2022-08-05,1153.00048828125,1173.3850064214535,1149.792686697798,1172.1110567812314,13942438
2022-08-08,1168.0841064453125,1175.546309977684,1151.6354129424305,1151.6354129424305,10165178
2022-08-10,1175.068603515625,1178.4356336498447,1163.4884798945134,1172.5204636099309,10724688
2022-08-11,1178.981689453125,1187.5358669102814,1174.0220116644236,1184.4418001629217,8198226
2022-08-12,1198.046630859375,1201.845973401522,1174.9321182963517,1178.6176057306407,12650587
2022-08-16,1206.373291015625,1209.1034064115306,1195.4530701404663,1204.052741070798,6607378
2022-08-17,1212.67529296875,1218.0216687174445,1208.3071564277768,1212.6070521185068,6595965
2022-08-18,1214.87451171875,1218.3894546289891,1205.24240897424,1214.2810405952932,7410035
2022-08-19,1193.213623046875,1215.0569809988342,1189.1507309375147,1209.7159828214287,9460724
2022-08-22,1189.904052734375,1201.1795211355932,1180.500282384016,1194.6517009933089,9471680
2022-08-23,1208.25537109375,1211.1769638327753,1182.9425882434618,1184.152351743722,9678484
2022-08-24,1205.036865234375,1218.8459658923068,1203.0283609817777,1205.1967341552863,10369622
2022-08-25,1201.5220947265625,1215.6049306697223,1197.2081689286076,1209.2368579891631,7871946
2022-08-26,1195.1080322265625,1209.715993824914,1190.0866510806784,1201.9554689456972,10742038
2022-08-29,1185.818359375,1211.9984634718257,1176.8710131510943,1180.0436382797463,19838975
2022-08-30,1204.2152099609375,1207.5477042577893,1176.2091689010513,1193.282179919688,23139054
2022-09-01,1168.81396484375,1189.150886984996,1164.385933490136,1178.9710757031155,19909939
2022-09-02,1155.1646728515625,1175.638520959865,1152.9734784565321,1168.8139049237643,12999345
2022-09-05,1173.1051025390625,1178.446101569222,1155.3929766209455,1155.3929766209455,11327815
2022-09-06,1185.4532470703125,1189.6302455363334,1174.1093147173583,1174.5658588505653,10899618
2022-09-07,1178.5601806640625,1184.563114237557,1173.1963605855797,1175.478839783805,7488501
2022-09-08,1180.226318359375,1185.978218827882,1173.6528558204227,1181.527366464761,7057077
2022-09-09,1172.8768310546875,1191.4561604892992,1170.4573041604863,1191.4561604892992,8314850
2022-09-12,1186.0009765625,1192.3691689901582,1173.447281793324,1173.447281793324,7435419
2022-09-13,1195.906982421875,1200.4491194045427,1187.3477160754526,1195.1081207827935,8888657
2022-09-14,1181.572998046875,1191.4561336808906,1174.451706778856,1175.4787801044877,8678219
2022-09-15,1169.8638916015625,1188.5116835520153,1167.1476896556205,1179.1307346574977,10365600
2022-09-16,1140.8763427734375,1165.4359048168926,1137.133067391258,1161.213264147553,20217708
2022-09-19,1142.3599853515625,1151.6040077939597,1132.7278822878002,1140.876367867208,7580254
2022-09-20,1142.54248046875,1158.4514907194557,1138.8220264150539,1151.4898271317024,8411448
2022-09-21,1145.6925048828125,1156.3060391967588,1138.9591731329301,1139.7580348153278,9207309
2022-09-22,1134.896240234375,1142.6110027498532,1128.5053470017444,1134.8505978968233,10308170
2022-09-23,1113.62353515625,1139.3927402184245,1112.0714541784876,1134.394179751921,9528051
2022-09-26,1085.252197265625,1103.7175409409906,1084.2479451217905,1092.8756748841324,12479523
2022-09-27,1093.880126953125,1107.460896407162,1077.3777647816369,1092.8529328199063,16154822
2022-09-28,1064.7554931640625,1085.5489575446488,1062.3132660155625,1077.491757249726,16997059
2022-09-29,1061.4915771484375,1080.7556609643932,1055.8766040342564,1077.3320028920632,14671827
2022-09-30,1085.4349365234375,1096.5048940159172,1054.96372509037,1054.96372509037,18613024
2022-10-03,1081.6688232421875,1103.3294933419215,1078.7015883112226,1091.7117072217247,11852723
2022-10-04,1101.61767578125,1103.808870249341,1091.095426399377,1094.587668996287,8948850
2022-10-06,1105.680419921875,1118.4166846220046,1103.87730611944,1108.830344904405,13352162
2022-10-07,1110.359619140625,1115.6321543527151,1102.2795971833257,1102.2795971833257,7714340
2022-10-10,1098.2396240234375,1103.6262649687026,1090.1139598954956,1097.8743645838504,6329527
2022-10-11,1076.373291015625,1101.982746487589,1073.2691292307711,1101.982746487589,9215177
2022-10-12,1084.2935791015625,1087.2379927529598,1069.6171531804475,1073.6800455545388,7417103
2022-10-13,1087.740234375,1092.8529007335005,1077.3777331495853,1082.5361625931992,7328492
2022-10-14,1082.216552734375,1103.0556611703817,1081.48615457156,1102.4393688537991,9106089
2022-10-17,1099.586181640625,1101.9827665257233,1069.845490552908,1075.0495620947684,16729355
2022-10-18,1118.9874267578125,1124.3512470169624,1104.7903646127031,1105.6348686623294,12415820
2022-10-19,1138.4569091796875,1153.9550179585947,1114.6277458530562,1120.4709308445554,19247142
2022-10-20,1141.5155029296875,1149.9150215278255,1134.3942113183082,1134.3942113183082,8717053
2022-10-21,1128.2769775390625,1148.9106943491454,1126.177188586748,1144.7565172867282,8243452
2022-10-24,1132.0430908203125,1142.382770547029,1120.836206695688,1122.9816380159375,3370033
2022-10-25,1114.559326171875,1140.785075413764,1112.9387816840604,1140.785075413764,12233241
2022-10-27,1118.941650390625,1126.8391025996318,1110.5649536618178,1122.0686333408069,12513059
2022-10-28,1153.1790771484375,1157.2190279737692,1122.7306857391648,1125.2641978503823,17609592
2022-10-31,1163.8837890625,1169.065039404331,1155.9406944170403,1159.957944449031,12419943
2022-11-01,1154.8680419921875,1186.8912136799254,1144.8936213637878,1186.8912136799254,13963166
2022-11-02,1162.08056640625,1164.1576549471247,1148.0890168960855,1155.986348539346,8981896
2022-11-03,1166.417236328125,1168.4258612328554,1152.6767205686606,1154.8679148064807,6693449
2022-11-04,1183.5816650390625,1186.8912175642852,1164.568612402097,1165.8467186255812,12575815
2022-11-07,1189.904052734375,1191.5931814379082,1175.0223567357784,1182.7827614663586,11789748
2022-11-09,1188.7171630859375,1196.9112902936065,1182.3489707407007,1191.5931131291466,11254205
2022-11-10,1174.3375244140625,1185.3161961635597,1170.0007782161263,1182.3261403082447,5966242
2022-11-11,1201.4078369140625,1203.325056528256,1181.413233492101,1186.8911590644095,12310132
2022-11-14,1195.5875244140625,1206.0641314784764,1189.242152687652,1200.9285232071268,9043112
2022-11-15,1190.2237548828125,1198.9427700567662,1182.3263018305277,1197.0711926191022,7086433
2022-11-16,1183.3990478515625,1194.1723297469184,1178.3775455967132,1191.4561277313167,9716161
2022-11-17,1186.4576416015625,1192.8257139314462,1177.7613269715819,1180.0209850155613,6661451
2022-11-18,1185.818359375,1190.9996093948082,1173.698388022442,1189.972415409292,5303197
2022-11-21,1164.477294921875,1181.413258441568,1160.9165888885639,1181.413258441568,6390268
2022-11-22,1170.9366455078125,1172.5115476255721,1157.9037056180239,1161.783907991267,6611488
2022-11-23,1167.28466796875,1176.80266503484,1165.0934735308952,1175.4787957552544,6413408
2022-11-24,1177.3504638671875,1184.1522586948402,1163.2446877659072,1171.3703518394527,9389439
2022-11-25,1194.9254150390625,1198.257788225093,1178.719730929941,1181.8696555369409,7349922
2022-11-28,1235.9874267578125,1242.1501079495758,1142.1545139312134,1190.9540185279361,31527484
2022-11-29,1238.110107421875,1246.9889910362924,1229.8018737736188,1234.3440108402901,11058913
2022-11-30,1246.85205078125,1253.288707028199,1231.7192011093234,1238.247142030381,26164986
2022-12-01,1243.17724609375,1257.6481612150444,1239.8448724818554,1251.6224067137045,9485801
2022-12-02,1242.652099609375,1254.4525744381806,1232.8146073066557,1246.2356264230054,11589592
2022-12-05,1224.529296875,1240.1871538032585,1222.4979714298172,1238.0187806031995,14828536
2022-12-06,1228.067138671875,1231.1713003979203,1214.737403586102,1216.6091015367565,8594245
2022-12-07,1209.9443359375,1230.258436618436,1206.132596960368,1225.693478313524,8462111
2022-12-08,1209.3736572265625,1216.5635327967686,1205.1967796428094,1214.281053698547,7757008
2022-12-09,1191.04541015625,1214.2811038799705,1187.7357368415526,1207.8900896926802,12655763
2022-12-12,1192.871337890625,1197.3906539089487,1180.0437880026634,1180.272120443367,9479842
